0.0 0.0 0.0 0.0 0.0 0.0
0.000424986 2.46770e-05 -0.00121734 4.43041 1.51263 -4.36856 
0.000849938 4.94522e-05 -0.00243461 8.85865 3.02451 -8.73497 
0.00127606 7.60080e-05 -0.00364893 13.1988 4.50633 -13.0145 
0.00170229 0.000108792 -0.00485692 17.2392 5.88579 -16.9985 
0.00212600 0.000151253 -0.00605774 20.7789 7.09432 -20.4888 
0.00255256 0.000202584 -0.00724686 23.7105 8.09523 -23.3795 
0.00298402 0.000260356 -0.00842463 26.1472 8.92716 -25.7821 
0.00342285 0.000322873 -0.00959028 28.1937 9.62587 -27.8001 
0.00386725 0.000390584 -0.0107452 29.8950 10.2067 -29.4776 
0.00431190 0.000463628 -0.0118945 31.2974 10.6855 -30.8604 
0.00466771 0.000526190 -0.0128097 32.2121 10.9978 -31.7624 
0.00495163 0.000578223 -0.0135406 32.8262 11.2075 -32.3679 
0.00530638 0.000648561 -0.0144491 33.4504 11.4206 -32.9834 
0.00558904 0.000706986 -0.0151749 33.8579 11.5597 -33.3852 
0.00602941 0.000801503 -0.0163071 34.3605 11.7313 -33.8807 
0.00638060 0.000876058 -0.0172149 34.6754 11.8389 -34.1913 
0.00681786 0.000966312 -0.0183544 34.9875 11.9454 -34.4991 
0.00725328 0.00105327 -0.0194990 35.2305 12.0284 -34.7386 
0.00760060 0.00112071 -0.0204178 35.3862 12.0815 -34.8922 
0.00794728 0.00118592 -0.0213396 35.5150 12.1255 -35.0191 
0.00838048 0.00126469 -0.0224946 35.6452 12.1699 -35.1475 
0.00872697 0.00132557 -0.0234208 35.7302 12.1990 -35.2313 
0.00916024 0.00139934 -0.0245808 35.8176 12.2288 -35.3176 
0.00959378 0.00147102 -0.0257426 35.8890 12.2532 -35.3880 
0.0100274 0.00154115 -0.0269058 35.9482 12.2734 -35.4463 
0.0104611 0.00161016 -0.0280701 35.9977 12.2903 -35.4951 
0.0108253 0.00166755 -0.0290488 36.0334 12.3025 -35.5303 
0.0103670 0.00155898 -0.0279487 33.2572 11.3547 -32.7929 
0.00990855 0.00145041 -0.0268487 30.4807 10.4067 -30.0552 
0.00945014 0.00134183 -0.0257487 27.7038 9.45862 -27.3170 
0.00899171 0.00123322 -0.0246487 24.9262 8.51030 -24.5782 
0.00853329 0.00112457 -0.0235488 22.1475 7.56158 -21.8383 
0.00807497 0.00101586 -0.0224488 19.3667 6.61218 -19.0963 
0.00761701 0.000906940 -0.0213487 16.6029 5.66854 -16.3711 
0.00715906 0.000798506 -0.0202481 13.8369 4.72420 -13.6437 
0.00670124 0.000690725 -0.0191467 11.0637 3.77736 -10.9092 
0.00631675 0.000601209 -0.0182204 8.73957 2.98386 -8.61755 
0.00677518 0.000706851 -0.0193233 11.5425 3.94084 -11.3814 
0.00723345 0.000814136 -0.0204248 14.3381 4.89529 -14.1379 
0.00769183 0.000922124 -0.0215254 17.1250 5.84682 -16.8859 
0.00815013 0.00103075 -0.0226255 19.9081 6.79701 -19.6302 
0.00860852 0.00113944 -0.0237254 22.6883 7.74621 -22.3715 
0.00906695 0.00124808 -0.0248253 25.4666 8.69480 -25.1111 
0.00936009 0.00131792 -0.0255292 27.2333 9.29799 -26.8531 
0.00981797 0.00142725 -0.0266290 29.9884 10.2386 -29.5697 
0.0102758 0.00153665 -0.0277288 32.7423 11.1789 -32.2852 
0.0107337 0.00164625 -0.0288283 35.4874 12.1161 -34.9920 
0.0111716 0.00172169 -0.0299820 36.0628 12.3125 -35.5593 
0.0116054 0.00178884 -0.0311480 36.0955 12.3237 -35.5915 
0.0119524 0.00184229 -0.0320812 36.1182 12.3314 -35.6139 
0.0123861 0.00190876 -0.0332479 36.1429 12.3399 -35.6383 
0.0127331 0.00196168 -0.0341816 36.1604 12.3459 -35.6555 
0.0130801 0.00201441 -0.0351156 36.1760 12.3512 -35.6709 
0.0134270 0.00206702 -0.0360496 36.1899 12.3559 -35.6846 
0.0137739 0.00211949 -0.0369839 36.2024 12.3602 -35.6969 
0.0141208 0.00217182 -0.0379182 36.2136 12.3640 -35.7080 
0.0145545 0.00223707 -0.0390863 36.2261 12.3683 -35.7203 
0.0148320 0.00227872 -0.0398340 36.2333 12.3708 -35.7275 
0.0151096 0.00232029 -0.0405818 36.2401 12.3731 -35.7341 
0.0153871 0.00236178 -0.0413296 36.2463 12.3752 -35.7402 

0.0 0.0 0.0 0.0 0.0 0.0
0.000424986 2.46770e-05 -0.00121734 4.43041 1.51263 -4.36856 
0.000849938 4.94522e-05 -0.00243461 8.85865 3.02451 -8.73497 
0.00127606 7.60080e-05 -0.00364893 13.1988 4.50633 -13.0145 
0.00170229 0.000108792 -0.00485692 17.2392 5.88579 -16.9985 
0.00212600 0.000151253 -0.00605774 20.7789 7.09432 -20.4888 
0.00255256 0.000202584 -0.00724686 23.7105 8.09523 -23.3795 
0.00298402 0.000260356 -0.00842463 26.1472 8.92716 -25.7821 
0.00342285 0.000322873 -0.00959028 28.1937 9.62587 -27.8001 
0.00386725 0.000390584 -0.0107452 29.8950 10.2067 -29.4776 
0.00431190 0.000463628 -0.0118945 31.2974 10.6855 -30.8604 
0.00466771 0.000526190 -0.0128097 32.2121 10.9978 -31.7624 
0.00495163 0.000578223 -0.0135406 32.8262 11.2075 -32.3679 
0.00530638 0.000648561 -0.0144491 33.4504 11.4206 -32.9834 
0.00558904 0.000706986 -0.0151749 33.8579 11.5597 -33.3852 
0.00602941 0.000801503 -0.0163071 34.3605 11.7313 -33.8807 
0.00638060 0.000876058 -0.0172149 34.6754 11.8389 -34.1913 
0.00681786 0.000966312 -0.0183544 34.9875 11.9454 -34.4991 
0.00725328 0.00105327 -0.0194990 35.2305 12.0284 -34.7386 
0.00760060 0.00112071 -0.0204178 35.3862 12.0815 -34.8922 
0.00794728 0.00118592 -0.0213396 35.5150 12.1255 -35.0191 
0.00838048 0.00126469 -0.0224946 35.6452 12.1699 -35.1475 
0.00872697 0.00132557 -0.0234208 35.7302 12.1990 -35.2313 
0.00916024 0.00139934 -0.0245808 35.8176 12.2288 -35.3176 
0.00959378 0.00147102 -0.0257426 35.8890 12.2532 -35.3880 
0.0100274 0.00154115 -0.0269058 35.9482 12.2734 -35.4463 
0.0104611 0.00161016 -0.0280701 35.9977 12.2903 -35.4951 
0.0108253 0.00166755 -0.0290488 36.0334 12.3025 -35.5303 
0.0103670 0.00155898 -0.0279487 33.2572 11.3547 -32.7929 
0.00990855 0.00145041 -0.0268487 30.4807 10.4067 -30.0552 
0.00945014 0.00134183 -0.0257487 27.7038 9.45862 -27.3170 
0.00899171 0.00123322 -0.0246487 24.9262 8.51030 -24.5782 
